depth,measured,predicted
4044.0592,0.2831,0.2823
4045.9308,0.2857,0.2805
4044.2731,0.2738,0.2788
4044.2271,0.2838,0.2816
4044.7351,0.2827,0.2798
4043.6668,0.2876,0.2916
4045.6681,0.2935,0.2883
4045.5779,0.2976,0.2995
4044.9561,0.2943,0.3001
4043.6467,0.3018,0.2978
4045.8756,0.2899,0.2902
4047.1321,0.2988,0.2912
4045.9755,0.2770,0.2794
4045.5863,0.2626,0.2714
4046.4337,0.2679,0.2684
4047.9461,0.2736,0.2701
4045.1382,0.2743,0.2695
4044.7849,0.2596,0.2591
4045.6159,0.2678,0.2588
4045.8574,0.2535,0.2589
4048.8702,0.2456,0.2588
4048.1243,0.2582,0.2605
4048.3699,0.2516,0.2503
4047.2730,0.2606,0.2593
4046.2213,0.2619,0.2594
4047.4296,0.2662,0.2601
4046.7661,0.2498,0.2601
4045.4775,0.2726,0.2688
4047.0143,0.2685,0.2701
4047.4660,0.2724,0.2692
4048.9065,0.2596,0.2716
4048.8426,0.2829,0.2805
4050.3896,0.2811,0.2798
4047.5980,0.2804,0.2786
4048.4158,0.2831,0.2803
4047.3136,0.2856,0.2791
4046.9638,0.2847,0.2792
4050.3571,0.2734,0.2799
4047.0351,0.2860,0.2897
4049.8894,0.2860,0.2881
4050.0855,0.2851,0.2905
4048.5116,0.2903,0.2895
4048.5365,0.2810,0.2902
4048.1462,0.2862,0.2903
4047.0492,0.2983,0.2900
4049.1441,0.2908,0.2904
4048.1920,0.2968,0.2900
4050.9554,0.2900,0.2887
4050.9992,0.2889,0.2898
4050.7515,0.2933,0.2912
4048.6862,0.2877,0.2898
4052.0342,0.2863,0.2894
4050.1747,0.2862,0.2902
4049.9111,0.2837,0.2889
4051.7948,0.2867,0.2901
4049.7360,0.2857,0.2893
4050.1311,0.2941,0.2899
4050.2783,0.3019,0.3002
4050.5686,0.2992,0.3013
4050.9886,0.2992,0.3004
4049.6364,0.2845,0.2895
4049.4489,0.2873,0.2901
4053.1819,0.2995,0.2892
4051.5103,0.2918,0.2904
4052.5155,0.2817,0.2899
4050.2711,0.2910,0.2897
4050.1265,0.2984,0.2895
4050.8276,0.2912,0.2907
4050.0260,0.2910,0.2910
4049.9703,0.2854,0.2885
4052.5391,0.3102,0.3002
4053.8861,0.2995,0.2989
4052.0878,0.2981,0.2991
4053.4682,0.3034,0.3003
4051.7003,0.2985,0.3002
4052.0756,0.3072,0.2989
4053.4326,0.2983,0.2973
4052.2931,0.2998,0.3003
4052.2874,0.2983,0.2996
4053.9729,0.3163,0.3084
4053.8948,0.3113,0.3100
