depth,measured,predicted
3528.0812,0.2424,0.2500
3524.7172,0.2440,0.2499
3526.1104,0.2547,0.2512
3528.4524,0.2414,0.2518
3527.1488,0.2466,0.2505
3527.5666,0.2564,0.2488
3525.2707,0.2487,0.2489
3527.2407,0.2616,0.2494
3525.9125,0.2536,0.2511
3529.2629,0.2505,0.2514
3526.3589,0.2389,0.2398
3528.9581,0.2332,0.2409
3527.2372,0.2498,0.2495
3527.0124,0.2562,0.2494
3528.0173,0.2373,0.2500
3528.7166,0.2437,0.2498
3531.3111,0.2488,0.2509
3527.1074,0.2340,0.2388
3528.0676,0.2389,0.2400
3528.9795,0.2289,0.2397
3527.9272,0.2427,0.2396
3529.6024,0.2362,0.2392
3529.2101,0.2314,0.2415
3528.4204,0.2440,0.2407
3531.0703,0.2407,0.2402
3528.8423,0.2382,0.2394
3530.4971,0.2382,0.2409
3528.8880,0.2418,0.2516
3529.7585,0.2470,0.2493
3529.2548,0.2604,0.2597
3531.7831,0.2560,0.2616
3529.3524,0.2629,0.2602
3530.5592,0.2578,0.2609
3528.1101,0.2709,0.2701
3530.9455,0.2587,0.2587
3531.0991,0.2569,0.2604
3531.8842,0.2468,0.2500
3530.4718,0.2532,0.2500
3532.5972,0.2436,0.2510
3529.7637,0.2517,0.2510
3531.2840,0.2439,0.2501
3533.7418,0.2482,0.2493
3532.3161,0.2476,0.2519
3534.3358,0.2522,0.2499
3531.3697,0.2491,0.2504
3531.3206,0.2454,0.2496
3530.3979,0.2378,0.2498
3530.4610,0.2505,0.2502
3531.6028,0.2466,0.2487
3532.5932,0.2497,0.2484
3532.7874,0.2445,0.2493
3533.8942,0.2502,0.2505
3534.4293,0.2508,0.2502
3534.1270,0.2491,0.2496
3533.5838,0.2553,0.2495
3535.1275,0.2549,0.2496
3531.9576,0.2580,0.2483
3533.6432,0.2657,0.2510
3533.7363,0.2656,0.2599
3534.3012,0.2557,0.2598
3537.3271,0.2591,0.2492
3534.3208,0.2613,0.2501
3534.2984,0.2550,0.2505
3535.8805,0.2595,0.2491
3535.3351,0.2500,0.2511
3534.6361,0.2543,0.2506
3534.9982,0.2516,0.2514
3534.7154,0.2507,0.2492
3537.5557,0.2520,0.2485
3534.9641,0.2505,0.2517
3535.4383,0.2568,0.2515
3536.7004,0.2548,0.2507
3535.6362,0.2481,0.2507
3535.4677,0.2472,0.2493
3533.9676,0.2491,0.2502
3534.7828,0.2478,0.2505
3537.6785,0.2475,0.2490
3536.3847,0.2535,0.2497
3535.6285,0.2636,0.2608
3535.6554,0.2654,0.2609
3536.5432,0.2650,0.2596
3537.4991,0.2614,0.2602
3538.7055,0.2598,0.2619
3539.0516,0.2568,0.2619
3539.5541,0.2568,0.2594
3537.9913,0.2640,0.2598
3537.9134,0.2462,0.2500
3537.6292,0.2443,0.2510
3539.8141,0.2525,0.2491
3538.0013,0.2530,0.2492
3538.1839,0.2485,0.2502
3536.8906,0.2537,0.2495
3540.1117,0.2601,0.2499
3536.9940,0.2587,0.2508
3539.2195,0.2483,0.2502
3538.8225,0.2527,0.2487
3538.2241,0.2524,0.2495
3540.7264,0.2525,0.2502
3538.9000,0.2585,0.2488
3540.9848,0.2553,0.2501
3540.3453,0.2466,0.2509
3539.1029,0.2523,0.2499
3541.5666,0.2505,0.2508
3541.8372,0.2413,0.2398
3539.2754,0.2416,0.2411
3538.9626,0.2387,0.2396
3539.8230,0.2370,0.2389
3542.0312,0.2342,0.2408
3539.5728,0.2434,0.2390
3542.9947,0.2350,0.2401
