depth,measured,predicted
4077.1300,34328.3285,34200.6281
4075.4278,34664.2260,34081.7006
4078.0407,34667.1084,34022.4079
4076.4311,34563.6497,34201.8320
4078.2022,34992.2049,34070.6958
4078.8449,34573.1579,34114.7447
4077.9479,34198.0394,33978.3978
4076.1547,34569.4288,34164.7983
4076.8872,33959.7738,33914.3255
4080.3518,33350.9807,33806.2089
4077.1964,33209.0096,33559.6102
4078.3565,33450.3823,33539.3671
4078.8399,33028.8321,33242.7838
4075.7163,33630.9147,33284.0496
4076.8296,33305.0554,33277.1288
4077.9830,33591.6381,33458.0334
4077.8766,33203.0668,33414.2078
4077.8547,34355.0149,33654.0560
4078.5987,33402.1015,33853.6242
4078.4606,34644.1900,33869.1279
4076.3400,33609.2181,34081.1103
4079.0428,34470.3702,34138.4010
4080.7308,33493.3162,34155.5182
4079.2908,34678.7693,34136.5638
4078.8920,34279.5848,34217.8810
4078.7346,34779.4784,34255.7204
4079.4393,33853.0814,33995.3476
4080.9261,34508.4457,34015.4621
4081.8650,34944.5512,33984.1370
4079.4010,34322.0106,33931.4974
4078.8754,33691.4452,33961.4476
4081.3432,33221.5669,33941.5867
4080.1763,33736.1613,33908.6773
4081.1571,33055.6112,34069.2825
4081.1973,33885.5380,33907.4175
4081.8338,33315.6052,33631.9206
4080.1292,34098.5447,33461.5445
4079.5035,33718.3852,33417.2882
4083.0244,33301.1431,33341.7572
4082.4298,33246.1632,33182.2581
4083.2462,33696.0173,33132.7808
4081.0318,31967.4056,33228.2029
4082.9934,33455.5864,33311.7518
4082.2382,33409.2685,33545.2197
4079.9227,33425.7118,33770.8879
4080.5508,34136.9375,34062.9805
4079.5262,34704.4242,34312.1195
4080.1339,35255.2967,34622.6810
4080.2395,34164.7523,34820.0603
4082.1462,34621.4100,34790.5159
4079.8084,34695.4352,34774.0137
4082.8504,33812.8683,34704.7345
4083.6149,35555.4629,34668.9348
4081.2099,34320.8841,34286.0549
4081.8789,34383.0142,33993.5867
4081.8153,33361.5485,33966.6787
4080.7141,34051.5696,33771.6485
4083.4353,32949.3765,33842.6534
4080.6313,34713.2897,33885.4961
4080.9956,34107.6017,34031.2300
4082.3246,33523.9748,34063.5305
4084.5860,33308.9135,34257.9915
4082.6476,34075.2360,34329.0851
4084.3777,34783.6470,34253.0290
4083.2039,33990.3638,34422.8613
4084.7545,34187.0735,34558.4929
4082.3702,34698.7856,34502.8893
4083.8680,34426.8428,34407.3965
4083.5627,34366.4596,34261.2527
4084.7628,34451.5713,34068.7624
4082.4101,33626.7793,34065.9049
4085.3448,34219.8824,34236.0635
4084.3318,33598.8593,34216.8302
4085.3235,34522.6124,34476.8039
4085.3791,34168.5760,34514.5772
4083.6678,33549.7374,34484.6634
4084.3113,34296.3994,34291.0294
4085.7173,32483.9492,34115.4236
4085.3562,33109.7124,34003.3112
4085.1850,33543.2516,33814.0572
4084.9660,33162.4890,33753.2224
4084.7620,34322.6819,33660.5680
4085.2610,33003.9640,33828.5060
4083.7136,33447.1191,33849.9772
4085.4372,33399.2592,33937.8621
4086.9661,34782.0133,34090.8809
4085.9668,34032.9791,34451.4679
4087.1509,33568.8359,34365.1806
4085.9226,34807.9288,34538.8434
4086.9911,34332.7148,34776.1585
4087.1033,33986.3823,34591.5605
4085.4010,34401.6584,34512.3778
4086.8108,33505.5765,34025.9639
4086.7413,33608.5012,33924.1688
4086.6835,32946.6286,33585.1285
4086.5480,34154.9157,33574.5338
4086.8806,32161.4570,33259.2662
4088.4303,32572.4370,33314.6935
4088.4311,33528.8880,32915.3875
4089.1971,33796.6926,32962.2458
4085.7892,33886.8431,32585.2754
4086.4127,32163.9891,32853.8082
4088.2601,32781.3281,32747.5997
4086.0663,33318.5684,32875.9891
4086.5972,32000.2146,32906.5294
4087.1614,32816.1459,33046.2850
4089.1858,33481.6454,33174.9657
4086.5575,32245.7573,33318.0754
4086.8722,33447.1103,33174.1846
4085.9625,33521.5729,33204.4265
4089.1987,33155.4188,33310.0755
4088.1175,32955.4073,33212.9918
4088.9867,32789.8362,33282.4940
4088.1265,33526.7511,33227.6201
4088.3616,32754.2583,33210.4985
4088.2209,33309.9026,32898.7695
4087.4348,31851.8789,32808.5422
4088.4111,33635.3425,32333.0680
4089.5466,32057.6140,32224.9911
4090.0506,30249.5367,32360.8008
4087.9141,31631.2639,32104.3736
4090.5217,32513.0068,31964.3343
4089.6008,32714.5987,32134.2447
4088.4662,32365.8952,31974.3388
4089.6766,32179.4621,31922.0422
4090.0428,32365.6479,31992.1382
4088.8473,32816.9414,32146.4984
4090.5031,32745.1935,32289.3944
4090.1732,32455.4236,32597.4383
4090.6760,33033.7780,32929.2184
4089.1124,32217.4621,32959.9120
4091.3995,32898.7315,33354.4739
4089.7632,33094.0141,33260.2489
4090.8824,32845.3529,33042.9697
4092.7733,33618.1542,32943.3850
4090.0874,33104.5522,32592.9486
4090.0810,32304.8912,32502.4358
4090.8902,32918.7398,32321.1318
4092.3019,32526.7276,32103.6886
4089.4702,32100.5255,32227.2654
4091.2531,32483.2230,32290.9281
4089.9419,32183.3974,32262.1565
4089.8358,32447.0525,32709.4224
4092.5716,32591.6114,32941.7277
4092.8873,33524.9456,33224.0601
4091.7080,33494.8660,33676.9975
4090.7508,33748.3149,33941.5202
4092.2397,34319.0717,34257.7122
4094.5789,33989.4405,34365.8877
4091.3835,34789.8297,34602.4303
4092.4132,33816.6544,34430.0243
4093.5819,35383.8870,34503.6200
4092.9435,34581.1826,34677.9487
4093.9173,33840.6976,34790.1004
4094.0275,34245.2516,34581.8390
4093.9270,34647.1500,34479.8688
4093.8126,34393.2512,34534.0897
4092.6901,34256.5516,34292.5560
4094.3840,35637.1723,34120.7037
4091.6056,33872.1881,34230.1015
4093.8412,33049.7070,34028.5223
4092.2061,33864.2796,34038.8119
4092.1806,33993.9604,34070.0594
4091.3511,34088.4677,33825.6529
4093.0155,33316.1641,34003.0222
4094.2301,32715.5828,33647.3551
4092.7332,33325.4958,33412.8480
4095.0690,33146.1220,33400.7544
4094.8545,33537.9199,33294.8815
4092.3365,33280.1144,33144.6232
4094.8699,32636.2532,33203.3831
4096.1339,33356.9639,32852.5721
4093.7417,32936.1260,32762.0928
4095.5077,32702.6540,32989.9562
4094.2379,33555.5114,32829.0623
4094.8541,33090.0852,33236.1635
4096.2910,33321.3731,33575.3755
4094.2495,33700.0722,33887.2739
4094.9697,34500.5763,33943.0710
